audio_id|audio_path|text
marathi_669|marathi_669.wav|दोनचार महिन्यांच्या मुलाला जर बाहेर अंगणात ठेवले, तर आजूबाजूच्या हिरव्या हिरव्या झाडांचा त्याच्या मनावर इतका परिणाम होतो, की त्याच्या मनासही रंग येतो
marathi_670|marathi_670.wav|लहानपणी मन फारच संस्कारक्षम असते, मातीसारखे, मेणासारखे असते, द्यावा तो आकार त्याला मिळेल
marathi_671|marathi_671.wav|मुलाचे शिक्षण हे मातेवर, पित्यावर, आप्तेष्टांवर, सभोवतालच्या सर्व सजीव-निर्जीव सृष्टीवर अवलंबून आहे
marathi_672|marathi_672.wav|मुलांच्या समीप फार जपून वागावे, वातावरण स्वच्छ राखावे
marathi_673|marathi_673.wav|सूर्यचंद्रांना माहीत असो वा नसो, त्यांच्या किरणांनी कमळे फुलतात, ही गोष्ट खरी
marathi_674|marathi_674.wav|आईबापांना व इतर लोकांना माहीत असो वा नसो; त्यांच्या कृत्यांनी मुलांच्या जीवनकळया फुलत असतात
marathi_675|marathi_675.wav|सूर्यचंद्रांच्या किरणांप्रमाणे मनुष्याचे व्यवहार, स्वच्छ, सतेज व तमोहीन असे असतील, तर मुलांची मने रसपूर्ण, सुगंधी, रमणीय व पवित्र अशी फुलतील
marathi_676|marathi_676.wav|मुलांचे जीवन बिघडविणे यासारखे पाप नाही, स्वच्छ झ-याचे पाणी घाण करणे यासारखे पाप नाही
marathi_677|marathi_677.wav|वसिष्ठऋषी वेदामध्ये वरूणदेवाला म्हणतात, हे वरूणदेवा, माझ्या हातून जर काही वाईट झाले असेल, तर त्याबद्दल माझ्या वडील मंडळीना जबाबदार धर
marathi_678|marathi_678.wav|कनिष्ठाच्या जवळ ज्येष्ठ असतो, या ज्येष्ठाने आपली जोखीम ओळखून वागले पाहिजे
marathi_679|marathi_679.wav|आईबापांनी, शेजा-यांनी, गुरूजींनी-सर्वांनी लहान मुलांचा विकास सदैव डोळयांसमोर ठेवून त्यांच्याजवळ वागावे
marathi_680|marathi_680.wav|श्यामला त्याच्या भाग्याने थोर माता मिळाली होती
marathi_681|marathi_681.wav|दररोज तो आपल्या आईला मनात धन्यवाद देत असे, कधी कधी चार अश्रूंनी तिचे तर्पण करीत असे
marathi_682|marathi_682.wav|आश्रमातील मित्र त्याची जीवनकथा पुष्कळ वेळा विचारीत, परंतु श्याम सांगत नसे
marathi_683|marathi_683.wav|आश्रमातील इतर सारे सवंगडी आपापल्या जीवनातील नानाविविध बरेवाईट अनुभव परस्परांना सांगत असत
marathi_684|marathi_684.wav|आपल्या सोबत्यांच्या जीवनकथा ऐकताना कधी कधी एकाएकी श्यामचे डोळे भरून येत असत
marathi_685|marathi_685.wav|त्या वेळी स्वत:च्या जीवनातील तसल्याच स्मृती त्याला येत असत
marathi_686|marathi_686.wav|श्याम, तू सर्वांचे ऐकून घेतोस, पण स्वत:चे मात्र का काहीच सांगत नाहीस, असे त्याचे मित्र पुष्कळदा त्याला म्हणत
marathi_687|marathi_687.wav|एके दिवशी असाच आग्रह चालला होता
marathi_688|marathi_688.wav|श्याम भरल्या आवाजाने म्हणाला, माझ्या स्वत:च्या पूर्वजीवनाची स्मृती करणे मला फार शोकदायक वाटते
marathi_689|marathi_689.wav|गतायुष्यातील चांगल्याबरोबर वाईट आठवते, पुण्याबरोबर पापही आठवते
marathi_690|marathi_690.wav|मी माझ्या एकेका दुर्गुणाला खोल खड्डे खणून गाडून टाकत आहे
marathi_691|marathi_691.wav|ही पिशाच्चे पुन्हा वर उठून माझ्या मानगुटीवर बसू नयेत, म्हणून माझी ही धडपड आहे
marathi_692|marathi_692.wav|जीवन निर्दोष व निर्मळ व्हावे, ही माझी तळमळ, हेच माझे ध्येय, हेच माझे स्वप्न
marathi_693|marathi_693.wav|परंतु आम्हांला तुमच्या चांगल्याच गोष्टी सांगा, चांगल्या गोष्टींचे चिंतन केल्याने मनुष्य चांगला होत जातो
marathi_694|marathi_694.wav|परंतु आपण चांगलेच आठवले व ते सांगितले, तर आपण निर्दोष आहोत, असा अहंकारही जडावयाचा
marathi_695|marathi_695.wav|मनुष्याला स्वत:चे अध:पतन सांगावयास जशी लाज वाटते, त्याप्रमाणे आपण कसे चढलो व चढत आहोत, हे सांगावयासही लाज वाटते
marathi_696|marathi_696.wav|आत्मप्रौढीचा शब्दही माझ्या तोंडून बाहेर न येवो, अशी देवाला माझी प्रार्थना असते
marathi_697|marathi_697.wav|या जगात जपावे तेवढे थोडेच, ठायी ठायी मोहक मोह आहेत, कोसळावयास कडे आहेत
marathi_698|marathi_698.wav|शक्यतोवर जपावे, यत्न करावे, प्रामाणिकपणे झटावे, आत्मवंचना करू नये
marathi_699|marathi_699.wav|अहंकाराचे रूप फार सूक्ष्म असते, सदैव सावध राहिले पाहिजे
marathi_700|marathi_700.wav|श्यामचा प्रेमळ मित्र राम म्हणाला, आपण का एकमेकांना परके आहोत, तू व आम्ही अद्यापि एकरूप नाही का झालो
marathi_701|marathi_701.wav|आपल्या आश्रमात आता खाजगी असे काहीएक नाही, जे आहे, ते सर्वांच्या मालकीचे आहे
marathi_702|marathi_702.wav|आश्रमातील प्रार्थना झाली, सारे सोबती सभोवती मंडलाकार बसले होते
marathi_703|marathi_703.wav|श्यामच्या मुखचंद्राकडे सर्वांचे डोळे लागले होते, तो भ्रातृसंघ म्हणजे एक अपूर्व दृश्य होते
marathi_704|marathi_704.wav|वाळवंटातील झरा अधिकच सुंदर व पवित्र वाटतो, अंधारात एक किरणही आशा देतो
marathi_705|marathi_705.wav|सध्याच्या निष्प्रेम अशा काळात, असे प्रेमळ संघ म्हणजे परम आशा होय
marathi_706|marathi_706.wav|त्या भ्रातृसंघातील प्रेमासारखे प्रेम अन्यत्र क्वचितच पाहावयास सापडले असते
marathi_707|marathi_707.wav|तो आश्रम म्हणजे त्या गावातील जीवनाला, साचीव जीवनाला, स्वच्छ ठेवणारा जिवंत व पवित्र झरा होय
marathi_708|marathi_708.wav|गावात सर्वत्र शांतता होती, आकाशात शांतता होती
marathi_709|marathi_709.wav|काही बैलांच्या गळयांतल्या घंटांचा गोड आवाज दुरून ऐकू येत होता
marathi_710|marathi_710.wav|वारा मात्र स्वस्थ नव्हता, तो त्रिभुवनमंदिराला सारखा प्रदक्षिणा घालत होता, आपली अखंड प्रार्थना गुणगुणत होता
marathi_711|marathi_711.wav|माझ्या आईचे माहेर फार श्रीमंत नव्हते, तरी सुखी होते, माहेरी खाण्यापिण्याची ददात नव्हती
marathi_712|marathi_712.wav|माझ्या आईचे माहेर गावातच होते, माझ्या आईचे वडील फार कर्मठ व धर्मनिष्ठ होते
marathi_713|marathi_713.wav|माझी आई सर्व भावंडात मोठी होती, तिच्या आईबापांचे तिच्यावर फार प्रेम होते
marathi_714|marathi_714.wav|माझ्या आईला माहेरी कोणी आवडी म्हणत, कोणी बयो म्हणत
marathi_715|marathi_715.wav|खरेच लहानपणापासून ती सर्वांना आवडत असे, ती जगाची बयो होती, आई होती
marathi_716|marathi_716.wav|माहेरची गडीमाणसे कांडपिणी, पुढे मोठेपणीही जेव्हा माझ्या आईला 'बयो' म्हणून हाक मारीत, तेव्हा ती हाक किती गोड वाटे
marathi_717|marathi_717.wav|माझ्या आईला दोन भाऊ व एक बहीण होती
marathi_718|marathi_718.wav|माझ्या आईची आई अत्यंत नियमित व दक्ष होती, तिच्या घरातील भांडी आरशाप्रमाणे स्वच्छ असत
marathi_719|marathi_719.wav|माझ्या आईचे लग्न लहानपणीच झाले होते, सासर श्रीमंत होते
marathi_720|marathi_720.wav|सासरची मंडळी गावात सरदार म्हणून मानली जात, निदान ते तरी स्वत:ला तसे समजत
marathi_721|marathi_721.wav|आईच्या अंगावर सोन्यामोत्याचे दागिने होते, पोत, पेटया, सरीवाकी, गोटतोडे, सारे काही होते
marathi_722|marathi_722.wav|भरल्या घरात, भरल्या गोकुळात ती पडली होती
marathi_723|marathi_723.wav|सासरचे तिचे नाव यशोदा ठेवण्यात आले होते, सासरी ती लहानाची मोठी होत होती
marathi_724|marathi_724.wav|कशाला तोटा नव्हता, चांगले ल्यायला, चांगले खायला होते
marathi_725|marathi_725.wav|उत्साही परिस्थितीत, सहानुभूतीच्या वातावरणात काम करावयास मनुष्य कंटाळत नाही, उलट चार धंदे करण्यात धन्यता व आनंद मानतो
marathi_726|marathi_726.wav|माझ्या वडिलांच्या अंगावर ते वयाने सतरा-अठरा वर्षांचे झाले नाहीत तोच सारी जबाबदारी पडली होती, कारण आजोबा थकले होते
marathi_727|marathi_727.wav|वडीलच सारा कारभार पाहू लागले, देवघेव तेच पहात
marathi_728|marathi_728.wav|आम्ही आमच्या वडिलांना भाऊ म्हणत असू व लोक त्यांना भाऊराव असे म्हणत
marathi_729|marathi_729.wav|आजूबाजूच्या खेडयांतील लोक आम्हांला खोत म्हणून संबोधीत
marathi_730|marathi_730.wav|खोत म्हणजे गावचा ठरीव शेतसारा वसूल करून सरकारकडे पाठवणारा बिनपगारी दलाल
marathi_731|marathi_731.wav|सरकारी शेतसा-याच्या जवळजवळ चौथा हिस्सा खोताला फायदा असतो
marathi_732|marathi_732.wav|खोत गावातील पिकांची आभावणी करतो, पिकांचा अंदाज करतो, याला पीक धरणे असे म्हणतात
marathi_733|marathi_733.wav|सध्याच्या जगाला लांडीलबाडी व प्रत्येक क्षेत्रातील जीव घेणी स्पर्धा, या दोन गोष्टींनी ग्रासलं आहे
marathi_734|marathi_734.wav|आपल्या अंगचा सज्जनपणा न सोड्ता, जर या परिस्थितीवर मात करुन तुम्हाला आपली ध्येय साध्य करायची असतील तर, अंगी चातुर्य बाणवण्याची आत्यंतीक गरज आहे
marathi_735|marathi_735.wav|उन्मत्तसिंग नावाचा एक अत्यंत जुलमी राजा होता
marathi_736|marathi_736.wav|त्याच्या छळाला व अत्याचाराला कंटाळून त्याची प्रजा आपापली गावे सोडून, दुसऱ्या राज्यात जाऊ लागली
marathi_737|marathi_737.wav|त्याचा प्रधान चतूर व प्रामाणिक होता, पण राजाला काही सांगू जाणं, म्हणजे स्वत:चं मरण स्वत:च ओढवून घेण्यासारखं होतं
marathi_738|marathi_738.wav|त्यामुळे राजाला ताळ्यावर कसं आणावं, हा त्याच्यापुढे प्रश्न पडला
marathi_739|marathi_739.wav|एकदा तो प्रधान शिकारीसाठी रानात बराच दूरवर गेला असता त्याला एका झाडाखाली जप करीत बसलेला साधू दिसला
marathi_740|marathi_740.wav|प्रधानाने घोडयावरुन उतरुन व त्या साधूजवळ जाऊन त्याला नमस्कार केला असता साधूनं त्याला विचारलं, कोण तुम्ही
marathi_741|marathi_741.wav|प्रधान म्हणाला, मी या राज्याचा मुख्य प्रधान आहे
marathi_742|marathi_742.wav|राजाच्या जुलमाला कंटाळून प्रजा स्थलांतर करीत असताना, ते केवळ उघडया डोळ्यांनी बघत राहण्यासाठीच तुम्ही प्रधान झाला आहात काय
marathi_743|marathi_743.wav|प्रजा घरेदारे सोडून दुसऱ्या राज्यात जाऊ लागली असताना तुम्ही केवळ राम राम म्हणत राहून स्वत:चीच मुक्ती साधणार आहात काय
marathi_744|marathi_744.wav|ज्या समाजाच्या जिवावर आजवर तुम्ही जगलात त्याला या जुलुमजबरदस्तीतून मुक्त करण्यासाठी काहीतरी प्रयत्न करणं हे तुमचं कर्तव्य नाही का
marathi_745|marathi_745.wav|प्रधानाच्या या प्रतिप्रश्नान काहीसा ओशाळून तो गोसावी म्हणाला, 'प्रधानजी ! मला झेपेल अशी कोणतीही कामगीरी तुम्ही मजवर सोपवा
marathi_746|marathi_746.wav|या राज्याच्या जुलमी राजाला ताळ्यावर आणण्यासाठी मी माझे प्राणही पणाला लावीन
marathi_747|marathi_747.wav|सुचतो आहे का तुम्हाला एखादा उपाय, तो गोसावी याप्रमाणे म्हणताच त्या चतुर प्रधानाच्या मनात काहीतरी कल्पना आली
marathi_748|marathi_748.wav|त्याने ती हळूच त्या गोसाव्याला सांगितली
marathi_749|marathi_749.wav|गोसाव्याने त्याप्रमाणे वागण्याचे वचन देताच प्रधान तिथून निघून गेला
marathi_750|marathi_750.wav|दुसऱ्या दिवशी राजा उन्मत्तसिंगाचा दरबार भरला असता, एक सेवक आत आला
marathi_751|marathi_751.wav|तो राजाला म्हणाला, महाराज, पक्ष्यांची भाषा जाणणारा एक बैरागी बाहेर आला असून, तो आपली भेट घेऊ इच्छितो
marathi_752|marathi_752.wav|त्यांना एक सुंदर स्त्री राजवाड्यातून बाहेर पडतांना दिसली
marathi_753|marathi_753.wav|राजाने आश्चर्यचकित होऊन त्या स्त्रीला हात जोडून नम्रपणे विचारले, आपण कोण आहात
marathi_754|marathi_754.wav|त्यावर त्या स्त्रीने सांगितले, मी लक्ष्मी आहे, आता या राजवाड्यातून मी जात आहे
marathi_755|marathi_755.wav|तेव्हा राजाने तिला सांगितले, तू जाऊ शकतेस
marathi_756|marathi_756.wav|लक्ष्मी बाहेर पडली, नंतर लक्ष्मीच्या पाठोपाठ एका सुंदर पुरुषाला राजवाड्याबाहेर पडतांना पाहून राजाने त्यालाही विचारले
marathi_757|marathi_757.wav|त्याने उत्तर दिले, माझे नाव दान आहे
marathi_758|marathi_758.wav|लक्ष्मी बाहेर गेल्यानंतर आपण दान करू शकणार नाही; म्हणून मीही तिच्यासह जात आहे
marathi_759|marathi_759.wav|राजाने सांगितले आपणसुद्धा राजवाडा सोडून जाऊ शकता
marathi_760|marathi_760.wav|त्यानंतर त्याच्या पाठोपाठ तिसरा पुरुष यश निघून गेला
marathi_761|marathi_761.wav|त्यानंतर चौथा पुरुष प्रकट झाला अन् बाहेर पडू लागला
marathi_762|marathi_762.wav|तेव्हा राजाने त्यालाही हात जोडून नम्रपणे त्याचे नाव विचारले
marathi_763|marathi_763.wav|तो पुरुष म्हणाला, माझे नाव सदाचार
marathi_764|marathi_764.wav|राजाने त्याला म्हटले, मी तर तुझा कधीच त्याग केला नाही, तू मला सोडून का जात आहेस
marathi_765|marathi_765.wav|तुझ्यासाठीच मी लक्ष्मी, दान आदींचा त्याग केला आहे, मी तुला जाऊ देणार नाही
marathi_766|marathi_766.wav|तू मला सोडून गेलास, तर माझे सर्वस्व जाईल
marathi_767|marathi_767.wav|राजाचे हे बोल ऐकून सदाचार राजवाड्यातच थांबला
marathi_768|marathi_768.wav|सदाचार बाहेर पडला नाही, हे पाहून बाहेर गेलेली लक्ष्मी, दान आणि यशही परत आले
marathi_769|marathi_769.wav|मुलांनो, सदाचाराने वागणे हेच आयुष्याचे सर्वस्व आहे
marathi_770|marathi_770.wav|जीवनात सदाचार, नीतीमत्ता, धर्माचरण, आदी नसेल, तर दान, लक्ष्मी, श्रीमंती, आदींचा काहीच उपयोग नाही
marathi_771|marathi_771.wav|एक राजा खूप मोठा देवभक्त होता
marathi_772|marathi_772.wav|गावात एक शंकराची पिंडी होती, त्याचा एक पुजारी होता
marathi_773|marathi_773.wav|तोही श्रद्धेने, मनोभावे देवाची पूजा आणि सेवा करायचा
marathi_774|marathi_774.wav|त्याला मधून मधून देवदर्शन होत असे
marathi_775|marathi_775.wav|राजा रोज देवळात जायचा, देवासाठी सोन्याच्या ताटातून जेवण पाठवायचा, देवासाठी दानधर्म करायचा
marathi_776|marathi_776.wav|राजाला वाटायचे, मी देवासाठी इतके करतो, तरी मला देवदर्शन का होत नाही
marathi_777|marathi_777.wav|पुजारी तर देवाला काहीच देत नाही, तरी त्याला देव कसा दर्शन देतो
marathi_778|marathi_778.wav|एके दिवशी राजा देवळात गेला असतांना पुजारी पूजा करत होता, तेवढ्यात थोडा भूकंप झाला
marathi_779|marathi_779.wav|देवळाच्या भिंती आणि छप्पर हलू लागले
marathi_780|marathi_780.wav|पुजारी पिंडीवर ओणवा झाला; कारण छप्पर पडले, तर देवाला लागू नये
marathi_781|marathi_781.wav|राजा लगेच पळून गेला, त्या वेळी पुजार्याला देवदर्शन का होते, हे राजाला समजले
marathi_782|marathi_782.wav|एक गृहस्थ म्हातारपणामुळे बराच थकला होता
marathi_783|marathi_783.wav|आयुष्यात चांगली कमाई करून आणि स्वत: चांगले जीवन जगूनसुद्धा त्याच्या पाच मुलांमध्ये सदान्-कदा चालणाऱ्या भांडणांमुळे तो दु:खी होई
marathi_784|marathi_784.wav|त्याने आपल्या मुलांना बराच उपदेश केला; पण उपड्या घड्यावर पाणी
marathi_785|marathi_785.wav|एके दिवशी त्याने आपल्या पाचही मुलांना प्रत्येकी हातभर लांबीची एक-एक काठी घेऊन यायला सांगितले
marathi_786|marathi_786.wav|त्याप्रमाणे ती मुले एक-एक काठी घेऊन आली
marathi_787|marathi_787.wav|त्या गृहस्थाने त्यांच्यापैकी प्रत्येकाला आपापली काठी मोडण्यास सांगितले
marathi_788|marathi_788.wav|वडिलांनी सांगितलेली ती गोष्ट प्रत्येक मुलाने लगेचच करून दाखवली
marathi_789|marathi_789.wav|पुन्हा त्या गृहस्थाने त्या मुलांना तशाच प्रकारची एकेक काठी घेऊन यायला सांगितले
marathi_790|marathi_790.wav|पाच जणांनी पाच काठ्या आणून वडिलांपुढे ठेवल्या
marathi_791|marathi_791.wav|वडिलांनी त्या पाच काठ्यांची एका दोरीने मोळी बांधली, आणि प्रत्येकाला ती मोडायला सांगितली
marathi_792|marathi_792.wav|पाच काठ्या एकत्र असलेली ती मोळी होती
marathi_793|marathi_793.wav|आपल्या पाच मुलांपैकी कुणालाच मोडता येत नसल्याचे पाहून तो गृहस्थ त्यांना म्हणाला, बघितलंत ना, एकीचे बळ किती असते ते ?
marathi_794|marathi_794.wav|वडील एवढेच बोलले; पण ते सूज्ञ मुलगे समजायचे ते समजले
marathi_795|marathi_795.wav|तेव्हापासून ते एकजुटीने वागू लागले
marathi_796|marathi_796.wav|एका गावात रथोत्सव चालू असतो
marathi_797|marathi_797.wav|भाविक तो रथ एका गावातून दुसऱ्या गावात वाजत-गाजत नेत असतात
marathi_798|marathi_798.wav|मध्येच रथाचे एक चाक तुटून जाते, त्यामुळे भाविक चिंतित होतात
marathi_799|marathi_799.wav|त्यांना प्रश्न पडतो, रथातील देवाला दुसऱ्या गावाला कसे पोहोचवायचे ?
marathi_800|marathi_800.wav|भाविक पर्यायी म्हणून बैलगाडी, घोडागाडी शोधतात; पण काहीही उपलब्ध होत नाही
marathi_801|marathi_801.wav|मार्गात मध्येच भाविकांना कचरा खाणारे एक गाढव दिसते
marathi_802|marathi_802.wav|सर्व जण त्याला चंदनतैलादी लावून आंघोळ घालतात
marathi_803|marathi_803.wav|रेशमी वस्त्र घालून सजवतात आणि त्यावर देवाला बसवतात
marathi_804|marathi_804.wav|उत्सव पुन्हा चालू होतो अन् सर्वजणदुसऱ्या गावाकडे प्रयाण करतात
marathi_805|marathi_805.wav|काही भाविक गाढवावरील देवाला हार घालू लागतात
marathi_806|marathi_806.wav|काही वेळाने देवाला हार घालायला जागा राहात नाही
marathi_807|marathi_807.wav|म्हणून लोक गाढवालाच भक्ती-भावाने हार घालू लागतात
marathi_808|marathi_808.wav|मार्गाने जातांना गाढव विचार करते, आत्तापर्यंत कधी मिळाले नाही, ते राजवैभव मला आज कसे काय मिळत आहे
marathi_809|marathi_809.wav|देवाला ओवाळत असलेली आरती आपल्यासाठी आहे, असे गाढव मानू लागले आणि त्यामुळे ते अधिकच आनंदी झाले
marathi_810|marathi_810.wav|काही क्षणांनंतर त्याच्या मनात विचार आला
marathi_811|marathi_811.wav|मला हे राजवैभव मान्य आहे; पण माझ्या पाठीवर काहीतरी ओझे आहे
marathi_812|marathi_812.wav|हा विचार आल्यावर ते स्वतःचे अंग झाडते, त्यामुळे त्याच्या पाठीवरील देव खाली पडतो
marathi_813|marathi_813.wav|हे पाहून भाविक भडकतात आणि गाढवाला धोपटतात
marathi_814|marathi_814.wav|जोपर्यंत आपल्यावर देवाची कृपा आहे, आपल्याजवळ त्याचा वास आहे, तोपर्यंतच आपल्याला मानसन्मान आणि समाजाकडून लाभणारे प्रेम मिळणार आहे
marathi_815|marathi_815.wav|ज्या क्षणी अहंकार बळावतो, त्या वेळी आपली स्थिती गाढवापेक्षा वेगळी राहत नाही
marathi_816|marathi_816.wav|म्हणून देवाला विसरू नये, अहंरहित रहावे, सर्व मानसन्मान देवाचरणी अर्पण करावेत
marathi_817|marathi_817.wav|एक माणूस परीस शोधायला निघाला
marathi_818|marathi_818.wav|त्यासाठी रस्त्यात जो दगड येईल तो घ्यायचा, गळ्यातल्या साखळीला लावायचा आणि फेकून द्यायचा
marathi_819|marathi_819.wav|असा त्याचा दिनक्रम सुरू झाला
marathi_820|marathi_820.wav|दिवस गेले, महिने लोटले, वर्षे सरली, पण त्याच्या दिनक्रमात बदल झाला नाही
marathi_821|marathi_821.wav|शेवटी तो माणूस म्हातारा झाला
marathi_822|marathi_822.wav|ज्या क्षणि तो आपले शेवटचे श्वास मोजत होता, त्यावेळी अचानक त्याचे लक्ष त्याच्या गळ्यातील साखळीकडे गेले
marathi_823|marathi_823.wav|ती साखळी सोन्याची झाली होती
marathi_824|marathi_824.wav|दगड घ्यायचा, साखळीला लावायचा आणि फेकून द्यायचा या नादात त्याचे साखळीकडे लक्षच गेले नाही
marathi_825|marathi_825.wav|प्रत्येकाच्या जीवनात एकदा तरी परीस येत असतो
marathi_826|marathi_826.wav|कधी आई- वडिलांच्या रूपाने, तर कधी भाऊ-बहिणींच्या नात्याने, कधी मित्राच्या मैत्रिणीच्या नात्याने, तर कधी प्रेयसीच्या नात्याने
marathi_827|marathi_827.wav|कोणत्या ना कोणत्या रूपात तो आपल्याला भेटत असतो, आणि आपल्यातल्या लोखंडाचे सोने करीत असतो
marathi_828|marathi_828.wav|आपण जे काही असतो, किंवा बनतो, त्यात त्यांचा बराच हातभार असतो
marathi_829|marathi_829.wav|पण फार कमी लोक या परीसाला ओळखू शकतात
marathi_830|marathi_830.wav|मुंबई कधीही न झोपणार शहर, पण इथे सुद्धा मनमोहक सकाळ रोज होते बर का!
marathi_831|marathi_831.wav|अशीच सकाळची वेळ होती, सुर्यदेवांची कोवळी किरणे अलगद शरीरास स्पर्श करून जात होती
marathi_832|marathi_832.wav|काल रात्री एका मित्राने सकाळी भेटण्याचं वचन माझ्याकडून घेतल होत, त्यालाच भेटण्यासाठी म्हणून मी घराबाहेर पडलो
marathi_833|marathi_833.wav|ठरल्या ठिकाणी अगदी वेळेच्या आधीच पोचायची माझी सवयच होती
marathi_834|marathi_834.wav|साधारण साडे नऊ ची वेळ असावी
marathi_835|marathi_835.wav|ह्या अनोळखींच्या जगात तिथे मी एकटाच होतो जो प्रत्येक येणाऱ्या, जाणाऱ्यांकडे टक लाऊन पाहत होतो
marathi_836|marathi_836.wav|मिनिटाला शंभर पावल, असा इथे नियम असतो, हे वाक्य खरच आहे, हे त्या दिवशी मी प्रत्यक्ष अनुभवलं
marathi_837|marathi_837.wav|तितक्यात काही पावलं, माझ्या दिशेने दबकत येताना जाणवली
marathi_838|marathi_838.wav|पण मागे वळून पाहण्याच्या अगोदरच, कोणीतरी माघून डोळे गच्च पकडले
marathi_839|marathi_839.wav|अनेकांची नावं घेतली, पण नकारार्थी हुंकार कानावर पडले
marathi_840|marathi_840.wav|डोळ्यांवरचा हाथ अलगद सरकला, ती व्यक्ती दृष्टीक्षेपात आली
marathi_841|marathi_841.wav|ती होती सतरा ते अठरा दरम्यान रेंगाळत असलेली एक तरुणी, जीला मी पहिल्यांदाच पाहत होतो
marathi_842|marathi_842.wav|मी काही बोलण्याचा अगोदरच ती उत्साहाने बोलली
marathi_843|marathi_843.wav|पण तिच्या चाललेल्या बऱ्याच वेळेच्या बडबडीत एक गोष्ट उमजली
marathi_844|marathi_844.wav|अगदी योगायोगाने मी त्या दिवशी त्याच पोशाखात तिथे पोहोचलो होतो
marathi_845|marathi_845.wav|तिला बऱ्याचदा सांगण्याचा प्रयत्न केला पण ती काही बोलू देईनाच
marathi_846|marathi_846.wav|ती काय बोलत होती ह्याकडे माझ पूर्ण लक्ष होत
marathi_847|marathi_847.wav|शेवटी मला कॉलेज ला उशीर होतोय, आपण उद्या पुन्हा इथेच भेटू अस बोलून ती निघून गेली
marathi_848|marathi_848.wav|प्रत्यक्ष दहा मिनिटं माझ्या पुढे उभी राहून मला एकही शब्द बोलू न देणाऱ्या त्या अनोळखी मुलीला
marathi_849|marathi_849.wav|तिच्या होणाऱ्या गैरसमजाबद्दल उद्या नक्की सांगू असा निश्चय करून, मी त्या विचारांना स्वल्पविराम दिला
marathi_850|marathi_850.wav|ज्याला भेटायला आलो तो अजून आला नाही म्हणून मी त्याला फोन लावला
marathi_851|marathi_851.wav|त्याचाशी बोलत असतानाच अचानक खांद्यावर भक्कम अशी थाप पडली
marathi_852|marathi_852.wav|फोन सावरतच मी त्या दिशेला वळलो
marathi_853|marathi_853.wav|साधारण माझ्याच वयाचा पण उंचीने माझ्याहून चार बोटे उंच असलेला एक तरुण होता तो
marathi_854|marathi_854.wav|रंगाने गोरा, पर्सनैलिटी कि म्हणतात ती खूप छान होती
marathi_855|marathi_855.wav|त्याचात आणि माझ्यात थोड सुद्धा साम्य नव्हत, फोन ठेवत मी त्याला विचारल, कोण तू?
marathi_856|marathi_856.wav|ती मुलगी गेलेल्या दिशेने बोट दाखवत तो बोलला, ती इथे मला भेटायला आली होती
marathi_857|marathi_857.wav|तिला मला भेटायचं नव्हतच, फक्त माल कसा आहे ते पाहून मग पटवणार होतो
marathi_858|marathi_858.wav|म्हणूनच तर मी तिने सांगितलेला पोशाख पण घालून नाही आलो, पहा
marathi_859|marathi_859.wav|त्याचे ते शब्द कानात एखाद्या बाणासारखे घुसत होते
marathi_860|marathi_860.wav|स्पष्टीकरण देताना बोलला कि, काही दिवसांपूर्वी ऑर्कुट वर त्यांची ओळख झाली होती
marathi_861|marathi_861.wav|बऱ्याच दिवसांच्या टाइम पास नंतर, आज इथे तिला प्रत्यक्ष पहायचं होत
marathi_862|marathi_862.wav|क्षणभर खूप राग आला त्याच्या अशा ऐटिटूड चा
marathi_863|marathi_863.wav|पण व्यक्त करायला माझा त्याचाशी, किंवा तिच्याशी तरी, काय संबंध, म्हणून शांतच उभा होतो
marathi_864|marathi_864.wav|काही वेळ असेच अजागळ उद्गार काढून तो निघून गेला
marathi_865|marathi_865.wav|त्या दोघांशी, साधी ओळखही नसताना, त्या दोन अनोळखी जीवांच्या विचारांत, किती फरक होता
marathi_866|marathi_866.wav|माझ मन, त्या दोघांची तुलना करण्यात व्यस्त झाल
marathi_867|marathi_867.wav|ती मुलगी किती भोळी, जिने आंधळा विश्वास ठेऊन, ह्याचाशी जवळीक केली, आणि त्याचे तिच्या बद्दलचे विचार इतके घाणेरडे
marathi_868|marathi_868.wav|कधी नाही, ती त्या अनोळखी मुलीबद्ल, चिंता वाटू लागली, डोळेही किंचितसे पाणावले
marathi_869|marathi_869.wav|डोळ्यातले पाणी अलगद रुमालाने टिपले
marathi_870|marathi_870.wav|कदाचित त्या मुलीच्या पदरात पुण्ण्याचा साठा जास्त असावा, म्हणून नियतीने हि भेट घडवून आणली असावी
marathi_871|marathi_871.wav|जर असेच काही असेल तर तिला ह्या सर्व प्रकारातून बाहेर काढण्याची जबाबदारी मी नक्की पार पाडेल
marathi_872|marathi_872.wav|उद्या, तिची ह्याच ठिकाणी भेट घेऊन, तिला सर्व सांगेन, आणि ह्यातून सावरण्याचा प्रयत्न करेल
marathi_873|marathi_873.wav|हा लेख जरी, वाचताना अपूर्ण वाटत असला, तरी ह्याचा शेवट ठरलेला आहे
marathi_874|marathi_874.wav|ते दोघेही त्यांचं स्वतंत्र जीवन आपापल्या पद्धतीने जगायला काहीच दिवसांत सज्ज असतील, असे मी घडवून दाखवेल
